sample_id,npz_path,title,ese_path,course,duration_frames,clipped,parsed_note_count,manifest_note_count,combo
000826_r921,data\cache\encoder_v1\000826_r921.npz,KAGEKIYO,D:\taiko\ESE-master\ese\07 Game Music\KAGEKIYO ～Genpei Touma Den Medley～\KAGEKIYO Genpei Touma Den Medley.tja,Oni,3241,False,765,765,765
001081_r1208,data\cache\encoder_v1\001081_r1208.npz,Destr0yer,D:\taiko\ESE-master\ese\05 Variety\Destr0yer\Destr0yer.tja,Oni,3389,False,405,405,405
001058_r1180,data\cache\encoder_v1\001058_r1180.npz,ヘイ，ミスタープロフェッサー,"D:\taiko\ESE-master\ese\09 Namco Original\Hey, Mister Professor\Hey, Mister Professor.tja",Oni,2520,False,567,567,567
001013_r1131,data\cache\encoder_v1\001013_r1131.npz,ラーメン de Yo‐Men!!,D:\taiko\ESE-master\ese\09 Namco Original\Ramen de Yo-Men!!\Ramen de Yo-Men!!.tja,Oni,3210,False,487,487,487
000498_r543,data\cache\encoder_v1\000498_r543.npz,スリケンランナー,D:\taiko\ESE-master\ese\09 Namco Original\Suriken Runner\Suriken Runner.tja,Oni,2627,False,678,678,678
000058_r65,data\cache\encoder_v1\000058_r65.npz,Taiko Drum Monster(裏),D:\taiko\ESE-master\ese\09 Namco Original\Taiko Drum Monster\Taiko Drum Monster.tja,Edit,2741,False,1044,1044,1044
000773_r861,data\cache\encoder_v1\000773_r861.npz,月影SASURAI,D:\taiko\ESE-master\ese\09 Namco Original\Tsukikage SASURAI\Tsukikage SASURAI.tja,Oni,2949,False,580,580,580
000682_r753,data\cache\encoder_v1\000682_r753.npz,SORA-III ヘリオポーズ,D:\taiko\ESE-master\ese\09 Namco Original\SORA-III Heliopause\SORA-III Heliopause.tja,Oni,2643,False,537,537,537
000236_r266,data\cache\encoder_v1\000236_r266.npz,Dogbite,D:\taiko\ESE-master\ese\05 Variety\Dogbite\Dogbite.tja,Oni,2572,False,817,817,817
000807_r898,data\cache\encoder_v1\000807_r898.npz,トオリヨ,D:\taiko\ESE-master\ese\03 Vocaloid\Tooriyo\Tooriyo.tja,Oni,2557,False,664,664,664
000604_r666,data\cache\encoder_v1\000604_r666.npz,Grip ＆ Break down !! ‐達人Edit.‐(裏),D:\taiko\ESE-master\ese\05 Variety\Grip and Break Down!! -Tatsujin Edit-\Grip and Break Down!! -Tatsujin Edit-.tja,Edit,2622,False,777,777,777
001004_r1121,data\cache\encoder_v1\001004_r1121.npz,シオカラ節,D:\taiko\ESE-master\ese\07 Game Music\Calamari Inkantation\Calamari Inkantation.tja,Oni,1819,False,432,432,432
000213_r235,data\cache\encoder_v1\000213_r235.npz,ゴーストマスク,D:\taiko\ESE-master\ese\03 Vocaloid\Ghost Mask\Ghost Mask.tja,Oni,2702,False,899,899,899
000024_r29,data\cache\encoder_v1\000024_r29.npz,業 -善なる神とこの世の悪について-(裏),D:\taiko\ESE-master\ese\07 Game Music\Misdeed -la bonte de Dieu et l’origine du mal-\Misdeed -la bonte de Dieu et lorigine du mal-.tja,Edit,3366,False,1195,1195,1195
001023_r1141,data\cache\encoder_v1\001023_r1141.npz,忍者は最高,D:\taiko\ESE-master\ese\09 Namco Original\Ninja wa Saikou\Ninja wa Saikou.tja,Oni,2894,False,604,604,604
000964_r1077,data\cache\encoder_v1\000964_r1077.npz,伝説の祭り,D:\taiko\ESE-master\ese\09 Namco Original\Densetsu no Matsuri\Densetsu no Matsuri.tja,Oni,3595,False,777,777,777
000068_r76,data\cache\encoder_v1\000068_r76.npz,カルメン 組曲一番終曲(裏),D:\taiko\ESE-master\ese\06 Classical\Carmen Prelude\Carmen Prelude.tja,Edit,2672,False,957,957,957
000481_r526,data\cache\encoder_v1\000481_r526.npz,時空庁時空1課,D:\taiko\ESE-master\ese\09 Namco Original\Jikuuchou Jikuu 1-ka\Jikuuchou Jikuu 1-ka.tja,Oni,2424,False,836,836,836
000324_r358,data\cache\encoder_v1\000324_r358.npz,サクラ・シークレット,D:\taiko\ESE-master\ese\05 Variety\Sakura Secret\Sakura Secret.tja,Oni,2880,False,673,673,673
000174_r190,data\cache\encoder_v1\000174_r190.npz,蒼鷺之火(裏),D:\taiko\ESE-master\ese\09 Namco Original\Aosagi no Hi\Aosagi no Hi.tja,Edit,2912,False,968,968,968
000346_r381,data\cache\encoder_v1\000346_r381.npz,珈琲の味と,D:\taiko\ESE-master\ese\03 Vocaloid\Coffee no Aji to\Coffee no Aji to.tja,Oni,2655,False,926,926,926
001126_r1256,data\cache\encoder_v1\001126_r1256.npz,シャイニング65,D:\taiko\ESE-master\ese\09 Namco Original\Shining 65\Shining 65.tja,Oni,2355,False,495,495,495
000851_r948,data\cache\encoder_v1\000851_r948.npz,GO ON YA WAY(feat. 超学生),D:\taiko\ESE-master\ese\07 Game Music\GO ON YA WAY\GO ON YA WAY.tja,Oni,1896,False,447,447,447
000018_r22,data\cache\encoder_v1\000018_r22.npz,†††カオスタイム the DARK†††,D:\taiko\ESE-master\ese\09 Namco Original\Chaos Time the DARK\Chaos Time the DARK.tja,Oni,2996,False,1000,1000,1000
000559_r617,data\cache\encoder_v1\000559_r617.npz,東京テディベア,D:\taiko\ESE-master\ese\03 Vocaloid\Tokyo Teddy Bear\Tokyo Teddy Bear.tja,Oni,2864,False,797,797,797
000275_r307,data\cache\encoder_v1\000275_r307.npz,VICTORIA,D:\taiko\ESE-master\ese\09 Namco Original\VICTORIA\VICTORIA.tja,Oni,3057,False,858,858,858
000842_r938,data\cache\encoder_v1\000842_r938.npz,乱数調整のリバースシンデレラ,D:\taiko\ESE-master\ese\01 Pop\RNG Cinderella\RNG Cinderella.tja,Oni,2372,False,556,556,556
000605_r669,data\cache\encoder_v1\000605_r669.npz,クロス・ブルー,D:\taiko\ESE-master\ese\09 Namco Original\Cross Blue\Cross Blue.tja,Oni,3095,False,962,962,962
000055_r62,data\cache\encoder_v1\000055_r62.npz,Lightning Boys(裏),D:\taiko\ESE-master\ese\09 Namco Original\Lightning Boys\Lightning Boys.tja,Edit,2551,False,1030,1030,1030
000839_r934,data\cache\encoder_v1\000839_r934.npz,Hold me tight,D:\taiko\ESE-master\ese\09 Namco Original\Hold me tight\Hold me tight.tja,Oni,2410,False,547,547,547
000077_r86,data\cache\encoder_v1\000077_r86.npz,あめふりのロンド(裏),D:\taiko\ESE-master\ese\07 Game Music\Amefuri no Rondo\Amefuri no Rondo.tja,Edit,2616,False,897,897,897
000086_r96,data\cache\encoder_v1\000086_r96.npz,ouroboros ‐twin stroke of the end‐,D:\taiko\ESE-master\ese\07 Game Music\ouroboros -twin stroke of the end-\ouroboros -twin stroke of the end-.tja,Oni,3135,False,1134,1134,1134
001110_r1239,data\cache\encoder_v1\001110_r1239.npz,１・２・３,D:\taiko\ESE-master\ese\02 Anime\1・2・3 (2019)\1 2 3 (2019).tja,Oni,1897,False,427,427,427
000836_r931,data\cache\encoder_v1\000836_r931.npz,Ka. Ma. Se,D:\taiko\ESE-master\ese\09 Namco Original\Ka Ma Se\Ka Ma Se.tja,Oni,2385,False,527,527,527
000390_r425,data\cache\encoder_v1\000390_r425.npz,幻想即興曲,D:\taiko\ESE-master\ese\06 Classical\Fantaisie-Impromptu\Fantaisie-Impromptu.tja,Oni,2026,False,558,558,558
000541_r595,data\cache\encoder_v1\000541_r595.npz,SAMURAI ROCKET(裏),D:\taiko\ESE-master\ese\07 Game Music\SAMURAI ROCKET\SAMURAI ROCKET.tja,Edit,3307,False,888,888,888
000246_r277,data\cache\encoder_v1\000246_r277.npz,ペットショップ大戦,D:\taiko\ESE-master\ese\09 Namco Original\Petshop Taisen\Petshop Taisen.tja,Oni,2015,False,696,696,696
000043_r50,data\cache\encoder_v1\000043_r50.npz,Coquette,D:\taiko\ESE-master\ese\09 Namco Original\Coquette\Coquette.tja,Oni,2508,False,1022,1022,1022
000893_r995,data\cache\encoder_v1\000893_r995.npz,TO MAKE THE END OF BATTLE,D:\taiko\ESE-master\ese\07 Game Music\TO MAKE THE END OF BATTLE\TO MAKE THE END OF BATTLE.tja,Oni,2381,False,602,602,602
000658_r727,data\cache\encoder_v1\000658_r727.npz,脳漿炸裂ガール,D:\taiko\ESE-master\ese\03 Vocaloid\Noushou Sakuretsu Girl\Noushou Sakuretsu Girl.tja,Oni,2169,False,593,593,593
000908_r1013,data\cache\encoder_v1\000908_r1013.npz,RAGE v.self,D:\taiko\ESE-master\ese\07 Game Music\RAGE vs self\RAGE vs self.tja,Oni,2298,False,545,545,545
001241_r1385,data\cache\encoder_v1\001241_r1385.npz,六本の薔薇と采の歌,D:\taiko\ESE-master\ese\09 Namco Original\Roppon no Bara to Sai no Uta\Roppon no Bara to Sai no Uta.tja,Oni,3382,False,508,508,508
000992_r1107,data\cache\encoder_v1\000992_r1107.npz,くらべられっ子,D:\taiko\ESE-master\ese\01 Pop\Kuraberarekko\Kuraberarekko.tja,Oni,2852,False,469,469,469
000932_r1039,data\cache\encoder_v1\000932_r1039.npz,空想打破,D:\taiko\ESE-master\ese\09 Namco Original\Kusou Daha\Kusou Daha.tja,Oni,2011,False,491,491,491
001175_r1311,data\cache\encoder_v1\001175_r1311.npz,God knows...,D:\taiko\ESE-master\ese\02 Anime\God knows\God knows....tja,Oni,3257,False,580,580,580
000360_r395,data\cache\encoder_v1\000360_r395.npz,Asteroid,D:\taiko\ESE-master\ese\05 Variety\Asteroid\Asteroid.tja,Oni,3133,False,784,784,784
001254_r1399,data\cache\encoder_v1\001254_r1399.npz,Bukan Cinta Biasa,D:\taiko\ESE-master\ese\01 Pop\Bukan Cinta Biasa\Bukan Cinta Biasa.tja,Oni,3203,False,321,321,321
000665_r735,data\cache\encoder_v1\000665_r735.npz,まおぅ,D:\taiko\ESE-master\ese\06 Classical\Mao-u\Mao-u.tja,Oni,2438,False,473,473,473
000919_r1025,data\cache\encoder_v1\000919_r1025.npz,風魔モジュール6768,D:\taiko\ESE-master\ese\09 Namco Original\Fuuma Module 6768\Fuuma Module 6768.tja,Oni,3390,False,644,644,644
000969_r1082,data\cache\encoder_v1\000969_r1082.npz,CITRUS,D:\taiko\ESE-master\ese\01 Pop\CITRUS\CITRUS.tja,Oni,2081,False,297,297,297
001101_r1230,data\cache\encoder_v1\001101_r1230.npz,うさぎのしっぽ,D:\taiko\ESE-master\ese\09 Namco Original\Usagi no Shippo\Usagi no Shippo.tja,Oni,2829,False,521,521,521
001219_r1362,data\cache\encoder_v1\001219_r1362.npz,紅蓮華,D:\taiko\ESE-master\ese\02 Anime\Gurenge\Gurenge.tja,Oni,1916,False,291,291,291
001042_r1163,data\cache\encoder_v1\001042_r1163.npz,DANCE MONKEY,D:\taiko\ESE-master\ese\01 Pop\DANCE MONKEY\DANCE MONKEY.tja,Oni,3170,False,397,397,397
000194_r213,data\cache\encoder_v1\000194_r213.npz,Gloria,D:\taiko\ESE-master\ese\09 Namco Original\Gloria\Gloria.tja,Oni,2655,False,888,888,888
000713_r790,data\cache\encoder_v1\000713_r790.npz,流浪の琥珀姫,D:\taiko\ESE-master\ese\09 Namco Original\Rurou no Kohaku Hime\Rurou no Kohaku Hime.tja,Oni,2419,False,495,495,495
000487_r532,data\cache\encoder_v1\000487_r532.npz,オレサマパイレーツ,D:\taiko\ESE-master\ese\09 Namco Original\Oresama Pirates\Oresama Pirates.tja,Oni,2516,False,663,663,663
000583_r643,data\cache\encoder_v1\000583_r643.npz,あまてらすJK,D:\taiko\ESE-master\ese\09 Namco Original\AmaterasuJK\AmaterasuJK.tja,Oni,2422,False,702,702,702
000455_r498,data\cache\encoder_v1\000455_r498.npz,業 -善なる神とこの世の悪について-,D:\taiko\ESE-master\ese\07 Game Music\Misdeed -la bonte de Dieu et l’origine du mal-\Misdeed -la bonte de Dieu et lorigine du mal-.tja,Oni,3366,False,875,875,875
000123_r133,data\cache\encoder_v1\000123_r133.npz,電脳幻夜の星言詠,D:\taiko\ESE-master\ese\09 Namco Original\Dennou-genya no Hoshigotoyo\Dennou-genya no Hoshigotoyo.tja,Oni,2498,False,901,901,901
000787_r878,data\cache\encoder_v1\000787_r878.npz,SORA‐Ⅳ ブンパソング,D:\taiko\ESE-master\ese\09 Namco Original\SORA-IV Bunpasong\SORA-IV Bunpasong.tja,Oni,3182,False,555,555,555
000975_r1089,data\cache\encoder_v1\000975_r1089.npz,Smile & Go!!,D:\taiko\ESE-master\ese\01 Pop\Smile & Go!!\Smile and Go!!.tja,Oni,2166,False,494,494,494
000000_r3,data\cache\encoder_v1\000000_r3.npz,Destination 2F29,D:\taiko\ESE-master\ese\09 Namco Original\Destination 2F29\Destination 2F29.tja,Oni,2795,False,995,995,995
000248_r279,data\cache\encoder_v1\000248_r279.npz,8OROCHI,D:\taiko\ESE-master\ese\09 Namco Original\8OROCHI\8OROCHI.tja,Oni,2936,False,958,958,958
000928_r1034,data\cache\encoder_v1\000928_r1034.npz,"My Soul,Your Beats!","D:\taiko\ESE-master\ese\02 Anime\My Soul, Your Beats!\My Soul, Your Beats!.tja",Oni,1899,False,444,444,444
000675_r746,data\cache\encoder_v1\000675_r746.npz,豊穣弥生,D:\taiko\ESE-master\ese\09 Namco Original\Houjou Yayoi\Houjou Yayoi.tja,Oni,2298,False,441,441,441
000026_r32,data\cache\encoder_v1\000026_r32.npz,刻竜 ～Kokuryu～(裏),D:\taiko\ESE-master\ese\09 Namco Original\Dragon of Time Kokuryu\Dragon of Time Kokuryu.tja,Edit,2785,False,1172,1172,1172
001244_r1388,data\cache\encoder_v1\001244_r1388.npz,ウィーアー！,D:\taiko\ESE-master\ese\02 Anime\We Are!\We Are!.tja,Oni,2378,False,339,339,339
001039_r1160,data\cache\encoder_v1\001039_r1160.npz,蓄勢,D:\taiko\ESE-master\ese\09 Namco Original\Chikuzei GEAR UP\Chikuzei GEAR UP.tja,Oni,2869,False,654,654,654
000352_r387,data\cache\encoder_v1\000352_r387.npz,Wings of Tomorrow（Tatsujin Mix）,D:\taiko\ESE-master\ese\07 Game Music\Wings of Tomorrow -Tatsujin Mix-\Wings of Tomorrow -Tatsujin Mix-.tja,Oni,2973,False,765,765,765
000267_r299,data\cache\encoder_v1\000267_r299.npz,No Gravity,D:\taiko\ESE-master\ese\09 Namco Original\No Gravity\No Gravity.tja,Oni,2283,False,674,674,674
000754_r833,data\cache\encoder_v1\000754_r833.npz,風のファンタジー,D:\taiko\ESE-master\ese\09 Namco Original\Kaze no Fantasy\Kaze no Fantasy.tja,Oni,2869,False,765,765,765
000603_r665,data\cache\encoder_v1\000603_r665.npz,ヌムジカac.10,D:\taiko\ESE-master\ese\09 Namco Original\Numujika ac.10\Numujika ac.10.tja,Oni,2731,False,631,631,631
000822_r917,data\cache\encoder_v1\000822_r917.npz,アイドル戦士(feat. 初音ミク),D:\taiko\ESE-master\ese\03 Vocaloid\Idol Warrior\Idol Warrior.tja,Oni,2128,False,484,484,484
000087_r97,data\cache\encoder_v1\000087_r97.npz,転生〈TENSEI〉-喜与志が待つ強者-(裏),D:\taiko\ESE-master\ese\09 Namco Original\TENSEI Kiyoshi ga Matsu Tsuwamono\TENSEI Kiyoshi ga Matsu Tsuwamono.tja,Edit,2916,False,999,999,999
000241_r271,data\cache\encoder_v1\000241_r271.npz,三瀬川乱舞(裏),D:\taiko\ESE-master\ese\09 Namco Original\Mitsusegawa Ranbu\Mitsusegawa Ranbu.tja,Edit,2585,False,639,639,639
001187_r1326,data\cache\encoder_v1\001187_r1326.npz,轟!!!,D:\taiko\ESE-master\ese\01 Pop\Go!!!\Go!!!.tja,Oni,1540,False,316,316,316
000963_r1076,data\cache\encoder_v1\000963_r1076.npz,われら無敵のドコン団,D:\taiko\ESE-master\ese\09 Namco Original\Warera Muteki no Dokon Dan\Warera Muteki no Dokon Dan.tja,Oni,2425,False,540,540,540
000230_r256,data\cache\encoder_v1\000230_r256.npz,平等院鳳凰ドン vs 鳥獣戯カッ(裏),D:\taiko\ESE-master\ese\09 Namco Original\Byoudouin Houou-Don vs Chojugi-Katsu\Byoudouin Houou-Don vs Chojugi-Katsu.tja,Edit,3095,False,1099,1099,1099
000979_r1094,data\cache\encoder_v1\000979_r1094.npz,SHEESH,D:\taiko\ESE-master\ese\01 Pop\SHEESH\SHEESH.tja,Oni,2327,False,397,397,397
000488_r533,data\cache\encoder_v1\000488_r533.npz,3piece-JazzParty！,D:\taiko\ESE-master\ese\09 Namco Original\3piece-JazzParty!\3piece-JazzParty!.tja,Oni,1939,False,552,552,552
000644_r709,data\cache\encoder_v1\000644_r709.npz,Donder Time,D:\taiko\ESE-master\ese\09 Namco Original\Donder Time\Donder Time.tja,Oni,2392,False,458,458,458
000307_r340,data\cache\encoder_v1\000307_r340.npz,Black Rose Apostle,D:\taiko\ESE-master\ese\09 Namco Original\Black Rose Apostle\Black Rose Apostle.tja,Oni,2313,False,876,876,876
000660_r729,data\cache\encoder_v1\000660_r729.npz,Blue Rose Ruin,D:\taiko\ESE-master\ese\09 Namco Original\Blue Rose Ruin\Blue Rose Ruin.tja,Oni,2460,False,765,765,765
000546_r602,data\cache\encoder_v1\000546_r602.npz,Xa,D:\taiko\ESE-master\ese\09 Namco Original\Xa\Xa.tja,Oni,2438,False,675,675,675
001055_r1177,data\cache\encoder_v1\001055_r1177.npz,Emma,D:\taiko\ESE-master\ese\09 Namco Original\Emma\Emma.tja,Oni,2783,False,571,571,571
000838_r933,data\cache\encoder_v1\000838_r933.npz,フューチャー・ラボ,D:\taiko\ESE-master\ese\09 Namco Original\Future Lab\Future Lab.tja,Oni,2715,False,672,672,672
001149_r1282,data\cache\encoder_v1\001149_r1282.npz,タイムトラベラー,D:\taiko\ESE-master\ese\09 Namco Original\Time Traveler\Time Traveler.tja,Oni,3097,False,489,489,489
000389_r424,data\cache\encoder_v1\000389_r424.npz,はやさいたま2000,D:\taiko\ESE-master\ese\09 Namco Original\Haya Saitama 2000\Haya Saitama 2000.tja,Oni,1965,False,570,570,570
001130_r1260,data\cache\encoder_v1\001130_r1260.npz,bad guy,D:\taiko\ESE-master\ese\01 Pop\bad guy\bad guy.tja,Oni,2303,False,389,389,389
000326_r360,data\cache\encoder_v1\000326_r360.npz,須佐之男,D:\taiko\ESE-master\ese\09 Namco Original\Susanoo\Susanoo.tja,Oni,2468,False,686,686,686
001054_r1176,data\cache\encoder_v1\001054_r1176.npz,フォニイ,D:\taiko\ESE-master\ese\01 Pop\phony\phony.tja,Oni,2920,False,574,574,574
001105_r1234,data\cache\encoder_v1\001105_r1234.npz,Highschool love！,D:\taiko\ESE-master\ese\07 Game Music\Highschool love!\Highschool love!.tja,Oni,2136,False,387,387,387
000449_r491,data\cache\encoder_v1\000449_r491.npz,イイコ進化論（feat. O-LuHA）,D:\taiko\ESE-master\ese\01 Pop\Iiko Shinkaron\Iiko Shinkaron.tja,Oni,2719,False,677,677,677
001134_r1264,data\cache\encoder_v1\001134_r1264.npz,祭り囃子でゲラゲラポー,D:\taiko\ESE-master\ese\02 Anime\Matsuribayashi de Geragerapo\Matsuribayashi de Geragerapo.tja,Oni,1778,False,292,292,292
000612_r676,data\cache\encoder_v1\000612_r676.npz,隼,D:\taiko\ESE-master\ese\09 Namco Original\Hayabusa\Hayabusa.tja,Oni,3016,False,786,786,786
000110_r120,data\cache\encoder_v1\000110_r120.npz,或ル不和,D:\taiko\ESE-master\ese\09 Namco Original\Aru Fuwa\Aru Fuwa.tja,Oni,2508,False,996,996,996
000497_r542,data\cache\encoder_v1\000497_r542.npz,Heat Haze Shadow 2,D:\taiko\ESE-master\ese\07 Game Music\Heat Haze Shadow 2\Heat Haze Shadow 2.tja,Oni,2571,False,765,765,765
000226_r252,data\cache\encoder_v1\000226_r252.npz,D絶対！SAMURAIインザレイン(裏),D:\taiko\ESE-master\ese\01 Pop\D-Zettai! SAMURAI in the Rain\D-Zettai! SAMURAI in the Rain.tja,Edit,2609,False,1000,1000,1000
000132_r143,data\cache\encoder_v1\000132_r143.npz,絡繰廻廊,D:\taiko\ESE-master\ese\09 Namco Original\Karakuri Kairou\Karakuri Kairou.tja,Oni,2475,False,900,900,900
000094_r104,data\cache\encoder_v1\000094_r104.npz,もぺもぺ,D:\taiko\ESE-master\ese\05 Variety\Mopemope\Mopemope.tja,Oni,2376,False,501,501,501
000779_r869,data\cache\encoder_v1\000779_r869.npz,SAMURAI ROCKET,D:\taiko\ESE-master\ese\07 Game Music\SAMURAI ROCKET\SAMURAI ROCKET.tja,Oni,3307,False,765,765,765
000054_r61,data\cache\encoder_v1\000054_r61.npz,λ7708,D:\taiko\ESE-master\ese\09 Namco Original\Lambda7708\λ7708.tja,Oni,2210,False,788,788,788
001247_r1391,data\cache\encoder_v1\001247_r1391.npz,はねまり体操,D:\taiko\ESE-master\ese\04 Children and Folk\HaneMari Taisou\HaneMari Taisou.tja,Oni,1821,False,302,302,302
000555_r613,data\cache\encoder_v1\000555_r613.npz,ダンスロボットダンス,D:\taiko\ESE-master\ese\03 Vocaloid\Dance Robot Dance\Dance Robot Dance.tja,Oni,3184,False,876,876,876
000313_r347,data\cache\encoder_v1\000313_r347.npz,LOVE戦!!(裏),D:\taiko\ESE-master\ese\09 Namco Original\LOVE Ikusa!!\LOVE Ikusa!!.tja,Edit,2672,False,942,942,942
000931_r1038,data\cache\encoder_v1\000931_r1038.npz,イガク,D:\taiko\ESE-master\ese\01 Pop\Igaku\Igaku.tja,Oni,2677,False,631,631,631
000041_r48,data\cache\encoder_v1\000041_r48.npz,Calamity Fortune(裏),D:\taiko\ESE-master\ese\05 Variety\Calamity Fortune\Calamity Fortune.tja,Edit,2818,False,1217,1217,1217
000269_r301,data\cache\encoder_v1\000269_r301.npz,夜桜謝肉祭(裏),D:\taiko\ESE-master\ese\09 Namco Original\Yozakura Shanikusai\Yozakura Shanikusai.tja,Edit,3016,False,942,942,942
000805_r896,data\cache\encoder_v1\000805_r896.npz,Unite The Force,D:\taiko\ESE-master\ese\07 Game Music\Unite the Force\Unite the Force.tja,Oni,1757,False,406,406,406
000146_r160,data\cache\encoder_v1\000146_r160.npz,Caribbean Knight,D:\taiko\ESE-master\ese\09 Namco Original\Caribbean Knight\Caribbean Knight.tja,Oni,2776,False,806,806,806
000243_r274,data\cache\encoder_v1\000243_r274.npz,ドドンガド～ン(裏),D:\taiko\ESE-master\ese\09 Namco Original\Dodon ga Do～n\Dodon ga Don.tja,Edit,2611,False,876,876,876
000002_r5,data\cache\encoder_v1\000002_r5.npz,彁(裏),D:\taiko\ESE-master\ese\09 Namco Original\Ka\Ka.tja,Edit,2799,False,1070,1070,1070
000545_r601,data\cache\encoder_v1\000545_r601.npz,どんちゃんしたい！,D:\taiko\ESE-master\ese\03 Vocaloid\Don-Chan Shitai\Don-Chan Shitai.tja,Oni,2638,False,768,768,768
000683_r754,data\cache\encoder_v1\000683_r754.npz,カノン (シンクロニカ Remix),D:\taiko\ESE-master\ese\07 Game Music\Canon -Synchronica Remix-\Canon -Synchronica Remix-.tja,Oni,2667,False,543,543,543
001056_r1178,data\cache\encoder_v1\001056_r1178.npz,ソードバトラーズ,D:\taiko\ESE-master\ese\09 Namco Original\Sword Battlers\Sword Battlers.tja,Oni,2155,False,414,414,414
000637_r702,data\cache\encoder_v1\000637_r702.npz,春竜 ～Haryu～,D:\taiko\ESE-master\ese\09 Namco Original\Dragon of Spring Haryu\Dragon of Spring Haryu.tja,Oni,2728,False,698,698,698
001012_r1130,data\cache\encoder_v1\001012_r1130.npz,カルメン 組曲一番終曲,D:\taiko\ESE-master\ese\06 Classical\Carmen Prelude\Carmen Prelude.tja,Oni,2672,False,518,518,518
001072_r1195,data\cache\encoder_v1\001072_r1195.npz,願いはエスペラント,D:\taiko\ESE-master\ese\09 Namco Original\Negai wa Esperanto\Negai wa Esperanto.tja,Oni,2950,False,507,507,507
000015_r19,data\cache\encoder_v1\000015_r19.npz,幽玄ノ乱,D:\taiko\ESE-master\ese\09 Namco Original\Yuugen no Ran\Yuugen no Ran.tja,Oni,2622,False,1262,1262,1262
000385_r420,data\cache\encoder_v1\000385_r420.npz,タベルナ2000,D:\taiko\ESE-master\ese\09 Namco Original\Taberuna 2000\Taberuna 2000.tja,Oni,2646,False,821,821,821
000464_r508,data\cache\encoder_v1\000464_r508.npz,スプラトゥーン2 メドレー(裏),D:\taiko\ESE-master\ese\07 Game Music\Splatoon 2 Medley\Splatoon 2 Medley.tja,Edit,2612,False,757,757,757
000304_r337,data\cache\encoder_v1\000304_r337.npz,蒼の旋律(裏),D:\taiko\ESE-master\ese\09 Namco Original\Ao no Senritsu\Ao no Senritsu.tja,Edit,2770,False,976,976,976
000528_r579,data\cache\encoder_v1\000528_r579.npz,美しく忙しきドナウ,D:\taiko\ESE-master\ese\06 Classical\Utsukushiku Isogashiki Danube\Utsukushiku Isogashiki Danube.tja,Oni,3121,False,682,682,682
001265_r1411,data\cache\encoder_v1\001265_r1411.npz,ドラマツルギー,D:\taiko\ESE-master\ese\01 Pop\Dramaturgy\Dramaturgy.tja,Oni,1809,False,199,199,199
000278_r310,data\cache\encoder_v1\000278_r310.npz,VIVIVIVID,D:\taiko\ESE-master\ese\09 Namco Original\VIVIVID\VIVIVIVID.tja,Oni,2121,False,668,668,668
001002_r1119,data\cache\encoder_v1\001002_r1119.npz,Kill My Fortune,D:\taiko\ESE-master\ese\05 Variety\Kill my Fortune\Kill my Fortune.tja,Oni,3074,False,627,627,627
000477_r521,data\cache\encoder_v1\000477_r521.npz,熊蜂の飛行,D:\taiko\ESE-master\ese\06 Classical\Flight of the Bumblebee\Flight of the Bumblebee.tja,Oni,1990,False,630,630,630
000479_r523,data\cache\encoder_v1\000479_r523.npz,GO GET’EM！,D:\taiko\ESE-master\ese\09 Namco Original\GO GET ‘EM!\GO GET EM!.tja,Oni,2125,False,555,555,555
000995_r1110,data\cache\encoder_v1\000995_r1110.npz,チェインクロニクル 総力戦メドレー,D:\taiko\ESE-master\ese\07 Game Music\Chain Chronicle Total War Medley\Chain Chronicle Total War Medley.tja,Oni,2641,False,425,425,425
001084_r1211,data\cache\encoder_v1\001084_r1211.npz,HOWEVER,D:\taiko\ESE-master\ese\01 Pop\HOWEVER\HOWEVER.tja,Oni,2963,False,304,304,304
000577_r637,data\cache\encoder_v1\000577_r637.npz,さんぽ(裏),D:\taiko\ESE-master\ese\02 Anime\Sanpo\Sanpo.tja,Edit,2585,False,816,816,816
000349_r384,data\cache\encoder_v1\000349_r384.npz,Where is the Target？,D:\taiko\ESE-master\ese\07 Game Music\Where is the Target\Where is the Target.tja,Oni,2455,False,546,546,546
000183_r200,data\cache\encoder_v1\000183_r200.npz,Got more raves？(裏),D:\taiko\ESE-master\ese\07 Game Music\Got more raves\Got more raves.tja,Edit,2551,False,824,824,824
000105_r115,data\cache\encoder_v1\000105_r115.npz,其方、激昂,"D:\taiko\ESE-master\ese\06 Classical\Sonata, Gekkou\Sonata, Gekkou.tja",Oni,2959,False,994,994,994
000725_r802,data\cache\encoder_v1\000725_r802.npz,クラシックメドレー（ロック編）,D:\taiko\ESE-master\ese\06 Classical\Classical Medley -Rock Version-\Classical Medley -Rock Version-.tja,Oni,2415,False,606,606,606
001166_r1301,data\cache\encoder_v1\001166_r1301.npz,愛♡スクリ～ム！,D:\taiko\ESE-master\ese\02 Anime\Ai Scream\Ai Scream.tja,Oni,2390,False,323,323,323
000200_r221,data\cache\encoder_v1\000200_r221.npz,人のお金で焼肉を食したい！(裏),D:\taiko\ESE-master\ese\09 Namco Original\Hito no Okane de Yakiniku o Shokushitai!\Hito no Okane de Yakiniku o Shokushitai!.tja,Edit,2760,False,829,829,829
001019_r1137,data\cache\encoder_v1\001019_r1137.npz,いろはすてっぷ！,D:\taiko\ESE-master\ese\01 Pop\Iroha Step\Iroha Step.tja,Oni,2784,False,536,536,536
